蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/04/01 ~ 113/04/30 (農曆:113/02/23 ~ 113/03/22),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/04/30,104 台北二,FL5 豌豆 豌豆苗 ,230.0 ,155.1 ,150.0 ,169.0 , + 28,21 , - 69,3549
113/04/30,104 台北二,FL6 豌豆 甜豌豆 ,129.6 ,110.0 ,98.6 ,111.6 , -  7,422 , + 21,47095.2
113/04/30,104 台北二,FL9 豌豆 進口 ,140.0 ,140.0 ,140.0 ,140.0 ,  -  ,40 ,  -  ,5600
113/04/30,104 台北二,FM2 菜豆 青色 ,101.0 ,82.6 ,53.4 ,80.4 , +  6,978 , + 16,78631.2
113/04/30,104 台北二,FN1 敏豆 白豆 ,208.9 ,131.9 ,42.8 ,129.5 , +  3,"2,000 ", + 37,259000
113/04/30,104 台北二,FN4 敏豆 翼豆 ,90.0 ,90.0 ,90.0 ,90.0 ,  -  ,18 ,  -  ,1620
113/04/30,104 台北二,FN5 敏豆 醜豆 ,132.8 ,66.0 ,25.7 ,71.3 , - 14,659 , + 13,46986.7
113/04/30,104 台北二,FP1 萊豆 豆莢 ,50.0 ,50.0 ,50.0 ,50.0 , - 17,86 , +291,4300
113/04/30,104 台北二,FP2 萊豆 豆仁 ,100.0 ,77.2 ,50.0 ,76.3 ,  -  ,19 ,  -  ,1449.7
113/04/30,104 台北二,FQ1 毛豆 豆莢 ,80.0 ,63.0 ,34.8 ,60.8 , - 23,206 , + 29,12524.8
113/04/30,104 台北二,FQ2 毛豆 豆仁 ,158.9 ,140.7 ,133.0 ,142.8 , +  5,355 , + 78,50694
113/04/30,104 台北二,FR1 青花苔  ,77.4 ,53.2 ,17.9 ,51.0 , - 15,486 , - 11,24786
113/04/30,104 台北二,FR9 青花苔 進口 ,78.8 ,75.9 ,69.7 ,75.2 , + 10,"5,170 ", +  6,388784
113/04/30,104 台北二,FS2 越瓜 白色 ,40.0 ,40.0 ,40.0 ,40.0 ,    0,20 , - 50,800
113/04/30,104 台北二,FT0 南瓜 其他 ,24.9 ,20.3 ,13.4 ,19.9 , - 28,394 , +156,7840.6
113/04/30,104 台北二,FT1 南瓜 木瓜形 ,23.9 ,19.2 ,11.3 ,18.6 , - 16,"8,906 ", +174,165651.6
113/04/30,104 台北二,FT2 南瓜 圓形 ,27.2 ,19.1 ,12.6 ,19.4 , - 12,"1,613 ", +163,31292.2
113/04/30,104 台北二,FT3 南瓜 黃如意 ,35.0 ,33.3 ,30.0 ,33.0 , + 36,60 , - 41,1980
113/04/30,104 台北二,FT5 南瓜 青如意 ,62.8 ,35.6 ,16.2 ,37.2 , +  1,"3,570 ", + 39,132804
113/04/30,104 台北二,FT6 南瓜 東昇 ,36.2 ,31.6 ,26.6 ,31.5 , - 34,717 , +999,22585.5
113/04/30,104 台北二,FT7 南瓜 栗子 ,51.7 ,28.1 ,13.8 ,29.9 , - 30,"1,926 ", +233,57587.4
113/04/30,104 台北二,FT9 南瓜 進口 ,120.0 ,120.0 ,120.0 ,120.0 , - 25,48 , +100,5760
113/04/30,104 台北二,FU1 隼人瓜  ,24.5 ,12.2 ,6.8 ,13.6 , - 11,"1,111 ", + 14,15109.6
113/04/30,104 台北二,FU2 隼人瓜 瓜苗 ,65.2 ,59.2 ,54.0 ,59.4 , +  7,"3,860 ", - 10,229284
113/04/30,104 台北二,FV0 辣椒 其他 ,107.3 ,50.0 ,20.0 ,55.5 , - 39,62 , +158,3441
113/04/30,104 台北二,FV1 辣椒 紅小 ,107.6 ,48.6 ,12.5 ,53.2 , - 30,894 , +164,47560.8
113/04/30,104 台北二,FV2 辣椒 青小 ,65.0 ,34.3 ,10.3 ,35.6 , +  1,107 , - 46,3809.2
113/04/30,104 台北二,FV3 辣椒 雞心 ,200.0 ,200.0 ,200.0 ,200.0 ,  -  ,3 ,  -  ,600
113/04/30,104 台北二,FV4 辣椒 朝天椒 ,45.8 ,34.4 ,23.1 ,34.4 , - 26,"2,662 ", +109,91572.8
113/04/30,104 台北二,FV5 辣椒 青龍 ,30.0 ,30.0 ,30.0 ,30.0 ,  -  ,9 ,  -  ,270
113/04/30,104 台北二,FV6 辣椒 糯米椒 ,103.6 ,68.2 ,33.8 ,68.4 , - 25,362 , + 51,24760.8
113/04/30,104 台北二,FW1 金針花  ,310.0 ,253.3 ,205.0 ,255.0 , -  0,24 , +380,6120
113/04/30,104 台北二,FX2 虎豆 福豆 ,50.0 ,32.2 ,10.0 ,31.3 ,  -  ,15 ,  -  ,469.5
113/04/30,104 台北二,FY0 玉米 其他 ,35.0 ,26.3 ,12.9 ,25.4 , -  9,"1,020 ", + 24,25908
113/04/30,104 台北二,FY2 玉米 甜硬殼 ,8.0 ,7.0 ,7.0 ,7.2 , - 71,152 , + 52,1094.4
113/04/30,104 台北二,FY4 玉米 玉米筍 ,85.7 ,29.2 ,12.3 ,37.1 , + 13,635 , - 42,23558.5
113/04/30,104 台北二,FY5 玉米 糯米黑 ,23.0 ,15.2 ,9.8 ,15.7 , -  7,"8,285 ", +  5,130074.5
113/04/30,104 台北二,FY6 玉米 甜軟殼 ,27.4 ,19.4 ,9.4 ,19.0 , - 17,"7,201 ", +113,136819
113/04/30,104 台北二,FY8 玉米 白龍王 ,40.7 ,23.9 ,6.0 ,23.7 , - 12,"3,201 ", + 46,75863.7
113/04/30,104 台北二,FY9 玉米 進口 ,210.0 ,195.5 ,59.7 ,171.2 , +  4,750 , + 84,128400
113/04/30,104 台北二,FZ2 落花生 熟 ,100.0 ,100.0 ,100.0 ,100.0 ,  -  ,54 ,  -  ,5400
113/04/30,104 台北二,LA1 甘藍 初秋 ,27.8 ,22.7 ,19.4 ,23.1 , + 15,"73,303 ", -  7,1693299.3
113/04/30,104 台北二,LA4 甘藍 紫色 ,15.0 ,13.9 ,12.0 ,13.7 , +  8,172 , + 26,2356.4
113/04/30,104 台北二,LA5 甘藍 甘藍心 ,45.0 ,45.0 ,45.0 ,45.0 , +999,13 , - 35,585
113/04/30,104 台北二,LA6 甘藍 甘藍芽 ,65.0 ,65.0 ,65.0 ,65.0 ,  -  ,15 ,  -  ,975
113/04/30,104 台北二,LA7 甘藍 改良尖 ,25.4 ,23.3 ,19.8 ,23.0 , +  8,"3,100 ", +  3,71300
113/04/30,104 台北二,LA9 甘藍 進口 ,16.0 ,16.0 ,16.0 ,16.0 ,  -  ,750 ,  -  ,12000
113/04/30,104 台北二,LB12 小白菜 土白菜 未洗,60.4 ,48.2 ,16.3 ,44.2 , +147,862 , - 40,38100.4
113/04/30,104 台北二,LB22 小白菜 蚵仔白 未洗,43.7 ,31.2 ,11.9 ,29.8 , + 51,"10,902 ", +  5,324879.6
113/04/30,104 台北二,LB3 小白菜 奶油白 ,65.0 ,48.8 ,24.1 ,47.1 , +  6,263 , + 14,12387.3
113/04/30,104 台北二,LB8 小白菜 水耕 ,75.0 ,75.0 ,75.0 ,75.0 , + 20,160 , - 52,12000
113/04/30,104 台北二,LC0 包心白 其他 ,102.5 ,96.0 ,83.7 ,94.8 , +  6,580 , - 12,54984
113/04/30,104 台北二,LC1 包心白 包白 ,32.9 ,19.8 ,5.8 ,19.6 , - 23,"10,995 ", +102,215502
113/04/30,104 台北二,LC3 包心白 包頭蓮 ,22.0 ,22.0 ,22.0 ,22.0 , + 10,700 , - 13,15400
113/04/30,104 台北二,LC6 包心白 冬白芽 ,150.0 ,150.0 ,150.0 ,150.0 , - 25,8 , - 33,1200
113/04/30,104 台北二,LC9 包心白 進口 ,31.3 ,30.3 ,28.0 ,30.0 , +  7,"4,655 ", -  6,139650
113/04/30,104 台北二,LD1 青江白菜 小梗 ,58.2 ,38.6 ,19.9 ,38.8 , + 61,"5,028 ", -  6,195086.4
113/04/30,104 台北二,LE1 皇宮菜 小葉 ,79.4 ,55.0 ,32.7 ,55.4 , +  3,"1,071 ", + 25,59333.4
113/04/30,104 台北二,LE2 皇宮菜 大葉 ,51.3 ,31.4 ,23.2 ,33.7 , + 48,232 , + 22,7818.4
113/04/30,104 台北二,LF2 蕹菜 小葉 ,81.7 ,64.5 ,44.5 ,63.9 , +  3,"4,681 ", + 13,299115.9
113/04/30,104 台北二,LF3 蕹菜 水蕹菜 ,25.0 ,25.0 ,25.0 ,25.0 , - 72,15 , - 97,375
113/04/30,104 台北二,LG2 芹菜 白梗 ,91.0 ,59.1 ,46.7 ,63.0 , -  0,"2,818 ", + 19,177534
113/04/30,104 台北二,LG3 芹菜 西洋芹菜 ,19.3 ,16.7 ,8.4 ,15.6 , - 13,956 , - 16,14913.6
113/04/30,104 台北二,LG9 芹菜 進口 ,35.0 ,35.0 ,35.0 ,35.0 ,  -  ,100 ,  -  ,3500
113/04/30,104 台北二,LH1 菠菜 圓葉 ,76.7 ,53.3 ,12.6 ,49.8 , +  2,"1,857 ", - 32,92478.6
113/04/30,104 台北二,LH2 菠菜 角葉 ,60.4 ,53.8 ,46.4 ,53.6 , + 26,940 , - 31,50384
113/04/30,104 台北二,LI0 萵苣菜 其他 ,139.8 ,83.2 ,61.0 ,90.1 , + 27,525 , +292,47302.5
113/04/30,104 台北二,LI1 萵苣菜 廣東菜 ,10.0 ,10.0 ,10.0 ,10.0 , - 49,20 , - 88,200
113/04/30,104 台北二,LI2 萵苣菜 結球萵 ,89.9 ,41.9 ,12.5 ,45.6 , + 72,"1,869 ", - 52,85226.4
113/04/30,104 台北二,LI3 萵苣菜 本島圓葉 ,36.3 ,17.2 ,8.4 ,19.2 , - 11,"5,369 ", + 44,103084.8
113/04/30,104 台北二,LI4 萵苣菜 本島尖葉 ,46.4 ,19.5 ,11.6 ,23.3 , -  2,"1,550 ", + 20,36115
113/04/30,104 台北二,LI5 萵苣菜 油麥菜 ,29.0 ,15.6 ,7.8 ,16.7 , +  5,"14,457 ", + 24,241431.9
113/04/30,104 台北二,LI6 萵苣菜 蘿美 ,101.4 ,47.8 ,5.0 ,50.0 , +  1,396 , - 38,19800
113/04/30,104 台北二,LI8 萵苣菜 水耕 ,86.3 ,74.0 ,66.9 ,75.0 , +  5,"1,395 ", + 18,104625
113/04/30,104 台北二,LI9 萵苣菜 進口 ,88.0 ,81.1 ,75.0 ,81.3 , + 16,149 , -  7,12113.7
113/04/30,104 台北二,LJ4 芥菜 小芥菜 ,43.8 ,38.8 ,32.8 ,38.6 , + 55,640 , + 34,24704
113/04/30,104 台北二,LJ5 芥菜 翡翠娃娃菜 ,18.0 ,18.0 ,18.0 ,18.0 ,  -  ,50 ,  -  ,900
113/04/30,104 台北二,LK2 芥藍菜  ,48.7 ,37.0 ,15.7 ,35.1 , +137,890 , - 32,31239
113/04/30,104 台北二,LK3 芥藍菜 芥藍芽 ,188.5 ,63.9 ,26.1 ,81.2 , - 16,"1,687 ", +  6,136984.4
113/04/30,104 台北二,LL1 茼蒿  ,54.0 ,54.0 ,54.0 ,54.0 , +275,5 , - 95,270
113/04/30,104 台北二,LL2 茼蒿 山茼蒿 ,18.0 ,18.0 ,18.0 ,18.0 , +  1,75 , - 53,1350
113/04/30,104 台北二,LM1 莧菜 紅莧菜 ,63.5 ,59.7 ,55.0 ,59.5 , + 26,215 , - 14,12792.5
113/04/30,104 台北二,LM2 莧菜 白莧菜 ,69.6 ,57.4 ,34.4 ,55.2 , + 18,"1,658 ", -  6,91521.6
113/04/30,104 台北二,LN1 油菜  ,41.0 ,29.7 ,15.6 ,29.2 , + 53,"3,514 ", + 21,102608.8
113/04/30,104 台北二,LN2 油菜 小松菜 ,40.0 ,40.0 ,40.0 ,40.0 , + 33,75 , +200,3000
113/04/30,104 台北二,LO1 甘薯葉  ,68.8 ,35.8 ,18.9 ,39.0 , + 16,"7,599 ", -  4,296361
113/04/30,104 台北二,LP1 芫荽  ,191.4 ,128.7 ,82.9 ,132.1 , +  3,909 , + 16,120078.9
113/04/30,104 台北二,LP2 九層塔  ,117.5 ,59.9 ,27.8 ,65.0 , + 26,"1,262 ", + 17,82030
113/04/30,104 台北二,LP3 羅勒  ,170.0 ,170.0 ,170.0 ,170.0 , - 26,5 ,    0,850
113/04/30,104 台北二,LQ1 紅鳳菜 紅鳳菜 ,52.7 ,37.1 ,24.4 ,37.7 , - 18,"1,045 ", + 52,39396.5
113/04/30,104 台北二,LS1 茴香  ,47.8 ,17.0 ,10.0 ,21.8 , - 46,109 , + 91,2376.2
113/04/30,104 台北二,LT2 海菜 海帶 ,50.0 ,50.0 ,50.0 ,50.0 ,    0,100 ,    0,5000
113/04/30,104 台北二,LT3 海菜 水蓮 ,108.7 ,96.1 ,82.2 ,95.9 , +  3,"1,071 ", +  8,102708.9
113/04/30,104 台北二,LX1 蕨菜 過貓 ,78.0 ,70.5 ,60.1 ,69.9 , + 13,95 , - 12,6640.5
113/04/30,104 台北二,LX2 蕨菜 山蘇 ,120.0 ,114.6 ,90.0 ,110.8 , +  4,104 , -  7,11523.2
113/04/30,104 台北二,LY2 黑甜仔菜  ,10.0 ,10.0 ,10.0 ,10.0 ,  -  ,16 ,  -  ,160
113/04/30,104 台北二,LZ2 藤川七 川七葉 ,65.0 ,57.5 ,50.0 ,57.5 , -  5,60 , + 50,3450
113/04/30,104 台北二,MA0 洋菇 其他 ,90.2 ,57.0 ,57.0 ,63.6 ,  -  ,22 ,  -  ,1399.2
113/04/30,104 台北二,MA1 洋菇  ,180.0 ,152.5 ,150.0 ,157.5 , +  8,48 , - 62,7560
113/04/30,104 台北二,MA2 洋菇 盒裝 ,290.0 ,279.8 ,243.9 ,274.6 , + 16,201 , - 10,55194.6
113/04/30,104 台北二,MB1 草菇  ,97.0 ,80.0 ,80.0 ,83.4 ,  -  ,132 ,  -  ,11008.8
113/04/30,104 台北二,MC1 濕木耳  ,99.5 ,54.1 ,10.3 ,54.4 , -  9,750 , - 12,40800
113/04/30,104 台北二,MD1 濕香菇  ,129.7 ,83.0 ,46.2 ,85.0 , +  8,"1,386 ", - 16,117810
113/04/30,104 台北二,ME1 金絲菇 金針菇 ,39.2 ,25.4 ,14.7 ,26.0 , + 26,"1,370 ", - 13,35620
113/04/30,104 台北二,ME2 金絲菇 盒裝 ,26.4 ,24.0 ,23.0 ,24.3 , -  7,"1,680 ", + 37,40824
113/04/30,104 台北二,MF1 蠔菇 鮑魚菇 ,52.6 ,35.0 ,27.0 ,37.0 , - 32,355 , +707,13135
113/04/30,104 台北二,MI1 秀珍菇  ,107.0 ,61.6 ,29.0 ,64.1 , - 25,342 , + 31,21922.2
113/04/30,104 台北二,MJ1 杏鮑菇  ,75.7 ,55.3 ,27.8 ,53.8 , +  7,"4,142 ", +  3,222839.6
113/04/30,104 台北二,MJ2 杏鮑菇 盒裝 ,110.0 ,110.0 ,110.0 ,110.0 , + 10,12 , - 54,1320
113/04/30,104 台北二,MK1 鴻喜菇  ,228.6 ,83.7 ,55.8 ,107.1 , + 28,117 , - 62,12530.7
113/04/30,104 台北二,MK2 鴻喜菇 盒裝 ,170.0 ,156.7 ,150.0 ,158.0 , -  3,150 , - 11,23700
113/04/30,104 台北二,ML1 珊瑚菇  ,85.0 ,85.0 ,85.0 ,85.0 , - 29,1 , - 50,85
113/04/30,104 台北二,MN1 柳松菇  ,110.0 ,110.0 ,110.0 ,110.0 , -  4,16 , +100,1760
113/04/30,104 台北二,MX1 其他菇類  ,179.1 ,68.3 ,44.4 ,85.7 , +  1,782 , -  0,67017.4
113/04/30,104 台北二,OA2 鹹菜 帶葉 ,35.0 ,35.0 ,35.0 ,35.0 , +  4,620 , - 41,21700
113/04/30,104 台北二,OB1 雪里紅  ,40.0 ,35.8 ,30.0 ,35.5 , + 18,532 , +122,18886
113/04/30,104 台北二,OD1 蘿蔔乾  ,30.0 ,30.0 ,30.0 ,30.0 , - 10,40 , - 71,1200
113/04/30,104 台北二,OE2 醃瓜 漬 漬,50.0 ,50.0 ,50.0 ,50.0 , - 21,36 ,    0,1800
113/04/30,104 台北二,OG1 熟筍 桂竹筍 ,84.1 ,81.5 ,77.0 ,81.1 , +  9,"1,692 ", - 20,137221.2
113/04/30,104 台北二,OG2 熟筍 箭竹筍 ,80.0 ,80.0 ,80.0 ,80.0 ,    0,100 ,    0,8000
113/04/30,104 台北二,OI4 筍茸  ,40.0 ,40.0 ,40.0 ,40.0 ,    0,120 , - 44,4800
113/04/30,104 台北二,OX1 其他  ,77.4 ,33.4 ,23.6 ,40.2 , + 34,"4,252 ", + 21,170930.4
113/04/30,104 台北二,SA32 蘿蔔 矸仔 未洗,14.8 ,9.2 ,5.7 ,9.6 , - 33,"11,940 ", - 26,114624
113/04/30,104 台北二,SA42 蘿蔔 櫻桃 未洗,100.0 ,100.0 ,100.0 ,100.0 ,  -  ,20 ,  -  ,2000
113/04/30,104 台北二,SA7 蘿蔔 甜菜根 ,34.2 ,18.8 ,12.0 ,20.5 , - 51,184 , +441,3772
113/04/30,104 台北二,SA9 蘿蔔 進口 ,28.2 ,26.4 ,23.4 ,26.1 , +  4,"9,120 ", +999,238032
113/04/30,104 台北二,SB1 胡蘿蔔 未洗 ,15.2 ,12.6 ,7.8 ,12.2 , + 26,"1,253 ", + 59,15286.6
113/04/30,104 台北二,SB2 胡蘿蔔 清洗 ,13.8 ,10.2 ,5.6 ,10.0 , +  9,"12,662 ", + 27,126620
113/04/30,104 台北二,SC1 馬鈴薯 本產 ,29.4 ,23.0 ,10.3 ,21.8 , +  4,"5,524 ", + 27,120423.2
113/04/30,104 台北二,SC9 馬鈴薯 進口 ,47.7 ,35.8 ,23.9 ,35.8 , - 11,782 , +999,27995.6
113/04/30,104 台北二,SD1 洋蔥 本產 ,15.4 ,10.4 ,6.9 ,10.7 , +  9,"12,654 ", + 14,135397.8
113/04/30,104 台北二,SD9 洋蔥 進口 ,35.0 ,18.6 ,5.0 ,19.2 , - 14,264 , - 45,5068.8
113/04/30,104 台北二,SE1 青蔥 日蔥 ,78.9 ,64.1 ,43.6 ,63.0 , -  7,"1,587 ", +  9,99981
113/04/30,104 台北二,SE3 青蔥 大蔥 ,35.0 ,25.7 ,20.0 ,26.4 , - 47,100 , +400,2640
113/04/30,104 台北二,SE5 青蔥 紅蔥頭 ,80.0 ,73.4 ,38.6 ,67.8 , + 14,276 , + 42,18712.8
113/04/30,104 台北二,SE6 青蔥 粉蔥 ,54.6 ,40.7 ,28.1 ,41.0 , +  3,"9,096 ", -  2,372936
113/04/30,104 台北二,SF1 韭菜 白頭 ,75.0 ,61.2 ,53.6 ,62.5 , + 28,544 , -  5,34000
113/04/30,104 台北二,SF2 韭菜 韭菜黃 ,127.3 ,115.6 ,100.8 ,115.0 , +  3,384 , +  9,44160
113/04/30,104 台北二,SF3 韭菜 韭菜花 ,138.9 ,116.8 ,82.6 ,114.4 , -  8,188 , + 14,21507.2
113/04/30,104 台北二,SF4 韭菜 青頭 ,49.7 ,40.8 ,23.2 ,39.1 , - 13,"1,583 ", + 98,61895.3
113/04/30,104 台北二,SG2 大蒜 軟梗 ,99.4 ,85.6 ,50.6 ,81.4 , + 10,"1,198 ", +  8,97517.2
113/04/30,104 台北二,SG4 大蒜 蔥蒜 ,18.0 ,15.2 ,15.0 ,15.8 ,  -  ,80 ,  -  ,1264
113/04/30,104 台北二,SG5 大蒜 蒜頭 ,125.8 ,71.9 ,39.5 ,76.2 , -  4,443 , -  4,33756.6
113/04/30,104 台北二,SG6 大蒜 蒜仁 ,115.6 ,115.0 ,113.7 ,114.8 ,    0,"1,233 ", + 31,141548.4
113/04/30,104 台北二,SG7 大蒜 蒜瓣 ,273.3 ,147.2 ,66.3 ,156.2 , + 26,452 , + 47,70602.4
113/04/30,104 台北二,SH2 竹筍 綠竹筍 ,324.7 ,238.2 ,137.6 ,235.4 , +  1,598 , +229,140769.2
113/04/30,104 台北二,SH3 竹筍 桂竹筍 ,13.0 ,13.0 ,13.0 ,13.0 ,  -  ,26 ,  -  ,338
113/04/30,104 台北二,SH5 竹筍 烏殼綠 ,83.3 ,71.1 ,53.9 ,70.1 , -  2,"4,830 ", + 52,338583
113/04/30,104 台北二,SJ2 芋 檳榔心芋 ,111.8 ,80.8 ,65.4 ,83.9 , - 12,648 , +135,54367.2
113/04/30,104 台北二,SJ3 芋 里芋 ,65.0 ,65.0 ,65.0 ,65.0 , +  3,24 , - 63,1560
113/04/30,104 台北二,SJ4 芋 芋莖 ,12.8 ,8.0 ,8.0 ,9.0 , - 64,379 , +999,3411
113/04/30,104 台北二,SK1 荸薺  ,70.0 ,70.0 ,70.0 ,70.0 ,  -  ,51 ,  -  ,3570
113/04/30,104 台北二,SK2 荸薺 加工 ,70.0 ,70.0 ,70.0 ,70.0 ,    0,96 , +140,6720
113/04/30,104 台北二,SL1 豆薯  ,31.5 ,27.1 ,23.2 ,27.2 , +  1,900 , + 67,24480
113/04/30,104 台北二,SM1 牛蒡  ,15.0 ,15.0 ,15.0 ,15.0 , + 25,50 ,    0,750
113/04/30,104 台北二,SM9 牛蒡 進口 ,35.0 ,26.7 ,10.0 ,25.0 , + 45,290 , +107,7250
113/04/30,104 台北二,SN1 蓮藕  ,65.0 ,60.6 ,45.0 ,58.3 , -  4,60 , - 40,3498
113/04/30,104 台北二,SO0 甘薯 其他 ,23.8 ,18.8 ,15.7 ,19.2 , +  4,"1,060 ", +147,20352
113/04/30,104 台北二,SO1 甘薯 臺農57號 ,36.7 ,26.8 ,15.1 ,26.4 , + 14,"2,024 ", -  9,53433.6
113/04/30,104 台北二,SO2 甘薯 芋仔甘薯 ,35.0 ,27.8 ,10.0 ,25.7 , -  8,250 , +400,6425
113/04/30,104 台北二,SO3 甘薯 臺農66號 ,31.4 ,18.8 ,10.8 ,19.7 , - 26,"5,500 ", +511,108350
113/04/30,104 台北二,SP0 薑 其他 ,45.0 ,45.0 ,45.0 ,45.0 ,  -  ,15 ,  -  ,675
113/04/30,104 台北二,SP1 薑 老薑 ,82.7 ,48.3 ,29.2 ,51.4 , +  7,"1,747 ", -  3,89795.8
113/04/30,104 台北二,SP2 薑 嫩薑 ,103.5 ,75.1 ,56.3 ,77.0 , + 13,948 , +  8,72996
113/04/30,104 台北二,SP3 薑 粉薑 ,56.0 ,50.0 ,50.0 ,51.2 , +  0,300 , - 18,15360
113/04/30,104 台北二,SP5 薑 薑黃 ,80.0 ,80.0 ,80.0 ,80.0 ,  -  ,20 ,  -  ,1600
113/04/30,104 台北二,SQ1 茭白筍 帶殼 ,85.7 ,74.0 ,62.4 ,74.0 , -  2,"2,280 ", + 46,168720
113/04/30,104 台北二,SQ3 茭白筍 去殼 ,200.2 ,166.6 ,118.9 ,163.8 , -  2,"1,162 ", + 39,190335.6
113/04/30,104 台北二,SR3 菱角 去殼 ,100.0 ,100.0 ,100.0 ,100.0 ,  -  ,12 ,  -  ,1200
113/04/30,104 台北二,ST1 蕎頭 露蕎 ,40.0 ,40.0 ,40.0 ,40.0 , - 11,8 , - 27,320
113/04/30,104 台北二,SU1 薯蕷 紅薯蕷 ,10.0 ,10.0 ,10.0 ,10.0 , - 86,32 , + 52,320
113/04/30,104 台北二,SU2 薯蕷 白薯蕷 ,50.6 ,33.0 ,16.7 ,33.3 , - 17,"1,460 ", + 51,48618
113/04/30,104 台北二,SU3 薯蕷 樹薯 ,20.0 ,20.0 ,20.0 ,20.0 , - 40,44 , - 20,880
113/04/30,104 台北二,SU9 薯蕷 進口 ,150.0 ,139.1 ,15.0 ,116.5 ,  -  ,410 ,  -  ,47765
113/04/30,104 台北二,SV1 蘆筍 白蘆筍 ,120.0 ,106.0 ,70.0 ,101.6 , - 45,19 , - 21,1930.4
113/04/30,104 台北二,SV2 蘆筍 綠蘆筍 ,213.3 ,127.1 ,92.6 ,137.4 , - 13,"1,460 ", + 42,200604
113/04/30,104 台北二,SV3 蘆筍 蘆筍花 ,140.0 ,140.0 ,140.0 ,140.0 , + 27,3 , - 50,420
113/04/30,104 台北二,SV9 蘆筍 進口 ,218.2 ,163.9 ,128.0 ,167.6 , - 18,524 , +116,87822.4
113/04/30,104 台北二,SW1 球莖甘藍  ,28.6 ,16.9 ,8.8 ,17.6 , +  5,"1,514 ", +276,26646.4
113/04/30,104 台北二,SX0 芽菜類 其他 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,50 , -  9,1000
113/04/30,104 台北二,SX1 芽菜類 綠豆芽 ,12.0 ,12.0 ,12.0 ,12.0 ,    0,"2,410 ", + 28,28920
113/04/30,104 台北二,SX2 芽菜類 黃豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,296 , -  8,5920
113/04/30,104 台北二,SX3 芽菜類 豌豆芽 ,75.0 ,68.6 ,65.0 ,69.2 , +  3,86 , - 47,5951.2
113/04/30,104 台北二,SX4 芽菜類 苜蓿芽 ,50.0 ,50.0 ,50.0 ,50.0 ,    0,64 , + 19,3200
113/04/30,104 台北二,SZ3 金針筍  ,80.0 ,80.0 ,80.0 ,80.0 ,  -  ,1 ,  -  ,80
113/04/30,104 台北二,SZ8 香茅  ,76.5 ,52.7 ,37.7 ,54.5 , - 17,239 , -  4,13025.5
113/04/02,109 台北一,FA0 其他花類  ,90.0 ,90.0 ,90.0 ,90.0 ,  -  ,50 ,  -  ,4500
113/04/02,109 台北一,FA1 黃秋葵  ,192.9 ,108.6 ,58.9 ,115.5 , + 22,"1,014 ", + 59,117117
113/04/02,109 台北一,FB11 花椰菜 青梗 留梗柄,51.3 ,24.8 ,11.8 ,27.5 , +  3,"22,368 ", + 34,615120
113/04/02,109 台北一,FC1 胡瓜 黑刺 ,30.9 ,17.3 ,8.9 ,18.3 , + 16,"17,067 ", + 10,312326.1
113/04/02,109 台北一,FD0 花胡瓜 其他 ,66.6 ,32.8 ,18.0 ,36.6 , + 28,"1,101 ", + 59,40296.6
113/04/02,109 台北一,FD1 花胡瓜  ,47.8 ,24.0 ,9.6 ,25.9 , + 19,"31,637 ", + 40,819398.3
113/04/02,109 台北一,FE1 冬瓜 白皮 ,25.0 ,18.3 ,8.6 ,17.7 , + 53,"11,231 ", + 47,198788.7
113/04/02,109 台北一,FF0 絲瓜 其他 ,37.2 ,21.5 ,19.0 ,24.1 , - 15,"1,858 ", + 55,44777.8
113/04/02,109 台北一,FF1 絲瓜  ,32.4 ,22.0 ,13.3 ,22.3 , + 23,"42,000 ", + 50,936600
113/04/02,109 台北一,FF2 絲瓜 角瓜 ,219.4 ,173.9 ,116.4 ,171.5 , + 89,438 , - 31,75117
113/04/02,109 台北一,FF4 絲瓜 長絲瓜 ,7.0 ,7.0 ,7.0 ,7.0 , - 22,20 , - 66,140
113/04/02,109 台北一,FG0 苦瓜 其他 ,55.0 ,38.8 ,28.6 ,40.0 , + 19,"4,848 ", +  1,193920
113/04/02,109 台北一,FG1 苦瓜 白大米 ,74.0 ,47.5 ,30.3 ,49.4 , - 11,"14,683 ", + 36,725340.2
113/04/02,109 台北一,FG3 苦瓜 山苦瓜 ,100.0 ,100.0 ,100.0 ,100.0 , -  9,22 , +175,2200
113/04/02,109 台北一,FG4 苦瓜 翠綠 ,156.9 ,88.4 ,30.0 ,90.4 , + 12,580 , + 37,52432
113/04/02,109 台北一,FH1 扁蒲 長形 ,4.0 ,4.0 ,4.0 ,4.0 , - 20,45 , - 25,180
113/04/02,109 台北一,FH3 扁蒲 花蒲 ,18.0 ,8.5 ,4.6 ,9.6 , -  9,"8,788 ", + 23,84364.8
113/04/02,109 台北一,FH4 扁蒲 梨子蒲 ,20.9 ,11.6 ,8.2 ,12.8 , -  7,"4,009 ", + 91,51315.2
113/04/02,109 台北一,FI0 茄子 其他 ,15.0 ,8.6 ,8.0 ,9.8 , - 22,80 , - 73,784
