蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/07/01 ~ 113/07/31 (農曆:113/05/26 ~ 113/06/26),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/07/17,104 台北二,LI9 萵苣菜 進口 ,112.5 ,64.8 ,37.2 ,68.8 , - 12,"2,177 ", -  1,149777.6
113/07/17,104 台北二,LJ3 芥菜 大芥菜 ,30.0 ,30.0 ,30.0 ,30.0 , + 35,40 , - 95,1200
113/07/17,104 台北二,LJ4 芥菜 小芥菜 ,55.0 ,47.3 ,35.3 ,46.4 , + 12,435 , - 38,20184
113/07/17,104 台北二,LK2 芥藍菜  ,59.1 ,42.1 ,20.0 ,41.1 , -  5,760 , - 16,31236
113/07/17,104 台北二,LK3 芥藍菜 芥藍芽 ,118.4 ,52.0 ,33.2 ,61.5 , -  9,"2,939 ", - 25,180748.5
113/07/17,104 台北二,LL2 茼蒿 山茼蒿 ,40.0 ,40.0 ,40.0 ,40.0 , +100,60 , +200,2400
113/07/17,104 台北二,LM1 莧菜 紅莧菜 ,51.0 ,45.0 ,33.2 ,43.8 , + 13,660 , - 22,28908
113/07/17,104 台北二,LM2 莧菜 白莧菜 ,58.0 ,48.6 ,36.4 ,48.1 , + 12,"3,461 ", - 12,166474.1
113/07/17,104 台北二,LN1 油菜  ,61.4 ,47.2 ,35.9 ,47.8 , -  3,"2,549 ", - 15,121842.2
113/07/17,104 台北二,LO1 甘薯葉  ,59.2 ,26.6 ,14.4 ,30.7 , - 13,"10,163 ", -  2,312004.1
113/07/17,104 台北二,LP1 芫荽  ,276.1 ,194.3 ,75.6 ,186.9 , + 45,405 , - 47,75694.5
113/07/17,104 台北二,LP2 九層塔  ,48.9 ,21.8 ,10.6 ,25.0 , - 28,"1,540 ", -  3,38500
113/07/17,104 台北二,LP3 羅勒  ,20.0 ,20.0 ,20.0 ,20.0 , - 49,13 ,    0,260
113/07/17,104 台北二,LQ1 紅鳳菜 紅鳳菜 ,72.1 ,55.2 ,34.5 ,54.5 , -  6,455 , - 18,24797.5
113/07/17,104 台北二,LS1 茴香  ,80.0 ,80.0 ,80.0 ,80.0 ,    0,5 ,    0,400
113/07/17,104 台北二,LT2 海菜 海帶 ,50.0 ,50.0 ,44.3 ,48.9 , -  2,118 , + 18,5770.2
113/07/17,104 台北二,LT3 海菜 水蓮 ,109.0 ,95.2 ,83.5 ,95.6 , -  7,"1,077 ", -  4,102961.2
113/07/17,104 台北二,LV1 巴西利  ,150.0 ,150.0 ,150.0 ,150.0 , - 51,30 , - 33,4500
113/07/17,104 台北二,LX1 蕨菜 過貓 ,70.0 ,66.8 ,56.8 ,65.4 , +  6,222 , - 18,14518.8
113/07/17,104 台北二,LX2 蕨菜 山蘇 ,180.0 ,180.0 ,180.0 ,180.0 ,    0,24 , - 33,4320
113/07/17,104 台北二,LY6 香椿  ,20.0 ,20.0 ,20.0 ,20.0 ,  -  ,6 ,  -  ,120
113/07/17,104 台北二,LZ2 藤川七 川七葉 ,150.0 ,106.0 ,50.0 ,103.6 , - 31,28 , + 87,2900.8
113/07/17,104 台北二,MA1 洋菇  ,150.0 ,150.0 ,101.2 ,140.2 , -  9,41 , - 36,5748.2
113/07/17,104 台北二,MA2 洋菇 盒裝 ,285.0 ,276.2 ,54.0 ,233.5 , +  1,186 , + 27,43431
113/07/17,104 台北二,MC0 濕木耳 其他 ,33.0 ,33.0 ,33.0 ,33.0 ,    0,1 , - 67,33
113/07/17,104 台北二,MC1 濕木耳  ,122.1 ,81.7 ,19.2 ,77.3 , +  6,712 , - 22,55037.6
113/07/17,104 台北二,MD1 濕香菇  ,144.3 ,104.4 ,55.2 ,102.5 , - 11,"1,227 ", +  4,125767.5
113/07/17,104 台北二,ME1 金絲菇 金針菇 ,41.0 ,21.8 ,8.0 ,22.9 , -  6,"1,309 ", +  3,29976.1
113/07/17,104 台北二,ME2 金絲菇 盒裝 ,36.0 ,34.6 ,30.0 ,34.0 , -  8,628 , + 32,21352
113/07/17,104 台北二,MF1 蠔菇 鮑魚菇 ,100.0 ,100.0 ,100.0 ,100.0 , + 13,9 , - 79,900
113/07/17,104 台北二,MI1 秀珍菇  ,87.0 ,85.2 ,42.5 ,77.0 , -  9,180 , +  1,13860
113/07/17,104 台北二,MJ1 杏鮑菇  ,76.7 ,48.3 ,15.6 ,47.4 , -  2,"3,884 ", -  9,184101.6
113/07/17,104 台北二,MJ2 杏鮑菇 盒裝 ,86.7 ,20.0 ,20.0 ,33.3 , + 10,60 , -  9,1998
113/07/17,104 台北二,MK1 鴻喜菇  ,166.2 ,72.1 ,70.0 ,90.5 , -  6,183 , + 42,16561.5
113/07/17,104 台北二,MK2 鴻喜菇 盒裝 ,165.0 ,138.0 ,125.0 ,140.8 , -  3,156 , - 10,21964.8
113/07/17,104 台北二,ML1 珊瑚菇  ,35.0 ,35.0 ,35.0 ,35.0 , - 71,10 , +400,350
113/07/17,104 台北二,MN1 柳松菇  ,150.0 ,150.0 ,150.0 ,150.0 , + 20,1 , - 95,150
113/07/17,104 台北二,MX1 其他菇類  ,151.9 ,58.9 ,25.0 ,70.7 , - 10,903 , -  2,63842.1
113/07/17,104 台北二,OA2 鹹菜 帶葉 ,35.0 ,35.0 ,35.0 ,35.0 ,    0,570 , - 16,19950
113/07/17,104 台北二,OB1 雪里紅  ,30.0 ,30.0 ,30.0 ,30.0 ,    0,240 ,    0,7200
113/07/17,104 台北二,OC1 榨菜  ,30.0 ,26.7 ,25.0 ,27.0 ,  -  ,600 ,  -  ,16200
113/07/17,104 台北二,OD1 蘿蔔乾  ,35.0 ,35.0 ,30.4 ,34.1 , +  7,220 , +244,7502
113/07/17,104 台北二,OE2 醃瓜 漬 漬,37.0 ,37.0 ,37.0 ,37.0 , - 18,96 , + 33,3552
113/07/17,104 台北二,OG1 熟筍 桂竹筍 ,15.0 ,15.0 ,15.0 ,15.0 ,  -  ,270 ,  -  ,4050
113/07/17,104 台北二,OG2 熟筍 箭竹筍 ,80.0 ,80.0 ,80.0 ,80.0 ,    0,100 ,    0,8000
113/07/17,104 台北二,OI4 筍茸  ,40.0 ,40.0 ,40.0 ,40.0 ,    0,240 , +100,9600
113/07/17,104 台北二,OL1 朴菜  ,35.0 ,35.0 ,35.0 ,35.0 ,  -  ,24 ,  -  ,840
113/07/17,104 台北二,OX1 其他  ,52.0 ,30.6 ,19.5 ,32.6 , +  1,"3,392 ", +  4,110579.2
113/07/17,104 台北二,SA7 蘿蔔 甜菜根 ,40.0 ,32.2 ,30.0 ,33.3 , +138,76 , - 46,2530.8
113/07/17,104 台北二,SA9 蘿蔔 進口 ,17.4 ,14.7 ,11.6 ,14.6 , -  6,"14,420 ", +  6,210532
113/07/17,104 台北二,SB1 胡蘿蔔 未洗 ,15.0 ,13.2 ,11.7 ,13.3 , + 19,"1,150 ", - 12,15295
113/07/17,104 台北二,SB2 胡蘿蔔 清洗 ,20.6 ,11.8 ,5.9 ,12.4 , -  7,"12,590 ", +  3,156116
113/07/17,104 台北二,SC1 馬鈴薯 本產 ,29.5 ,22.2 ,8.9 ,21.0 , +  4,"5,140 ", -  7,107940
113/07/17,104 台北二,SC9 馬鈴薯 進口 ,40.0 ,39.2 ,25.0 ,36.5 , +140,260 , - 48,9490
113/07/17,104 台北二,SD1 洋蔥 本產 ,22.0 ,17.0 ,12.2 ,17.1 , +  6,"7,356 ", - 24,125787.6
113/07/17,104 台北二,SD9 洋蔥 進口 ,25.9 ,19.8 ,10.7 ,19.2 , - 15,616 , - 57,11827.2
113/07/17,104 台北二,SE1 青蔥 日蔥 ,166.5 ,132.0 ,73.0 ,127.1 , - 16,548 , +  7,69650.8
113/07/17,104 台北二,SE2 青蔥 北蔥 ,43.8 ,42.1 ,37.0 ,41.4 , -  3,590 , + 64,24426
113/07/17,104 台北二,SE5 青蔥 紅蔥頭 ,80.0 ,80.0 ,63.5 ,76.7 , -  4,159 , - 37,12195.3
113/07/17,104 台北二,SE6 青蔥 粉蔥 ,68.8 ,57.0 ,41.7 ,56.3 , -  6,"7,374 ", -  2,415156.2
113/07/17,104 台北二,SF1 韭菜 白頭 ,69.2 ,53.0 ,34.0 ,52.4 , +  9,800 , - 31,41920
113/07/17,104 台北二,SF2 韭菜 韭菜黃 ,187.5 ,131.9 ,76.6 ,131.9 , +  9,237 , -  9,31260.3
113/07/17,104 台北二,SF3 韭菜 韭菜花 ,150.5 ,131.8 ,109.4 ,131.1 , -  4,282 , -  4,36970.2
113/07/17,104 台北二,SF4 韭菜 青頭 ,65.0 ,45.4 ,27.1 ,45.7 , -  4,"1,121 ", - 16,51229.7
113/07/17,104 台北二,SG2 大蒜 軟梗 ,355.0 ,333.1 ,280.0 ,326.9 , + 58,160 , + 14,52304
113/07/17,104 台北二,SG5 大蒜 蒜頭 ,154.9 ,101.6 ,81.0 ,108.2 , -  6,138 , + 38,14931.6
113/07/17,104 台北二,SG6 大蒜 蒜仁 ,115.0 ,115.0 ,113.7 ,114.7 , +  1,"1,165 ", +  3,133625.5
113/07/17,104 台北二,SG7 大蒜 蒜瓣 ,233.0 ,134.7 ,82.2 ,143.9 , -  5,415 , + 71,59718.5
113/07/17,104 台北二,SH1 竹筍 麻竹筍 ,41.3 ,38.7 ,31.7 ,37.8 , -  9,"3,224 ", -  0,121867.2
113/07/17,104 台北二,SH2 竹筍 綠竹筍 ,211.2 ,130.0 ,66.6 ,133.6 , -  5,"1,669 ", - 38,222978.4
113/07/17,104 台北二,SH5 竹筍 烏殼綠 ,51.5 ,32.6 ,18.7 ,33.6 , - 15,"4,052 ", - 27,136147.2
113/07/17,104 台北二,SH7 竹筍 去殼 ,30.9 ,24.5 ,23.0 ,25.5 , - 29,285 , +185,7267.5
113/07/17,104 台北二,SJ2 芋 檳榔心芋 ,76.7 ,64.2 ,53.4 ,64.6 , +  6,"1,404 ", +  9,90698.4
113/07/17,104 台北二,SJ3 芋 里芋 ,60.0 ,52.4 ,50.0 ,53.4 , -  1,88 , - 41,4699.2
113/07/17,104 台北二,SK2 荸薺 加工 ,70.0 ,70.0 ,70.0 ,70.0 ,    0,112 , + 24,7840
113/07/17,104 台北二,SL1 豆薯  ,30.0 ,26.9 ,24.7 ,27.1 ,    0,455 , + 17,12330.5
113/07/17,104 台北二,SM9 牛蒡 進口 ,38.0 ,32.1 ,27.0 ,32.3 , +  8,180 , - 22,5814
113/07/17,104 台北二,SN1 蓮藕  ,65.0 ,57.0 ,21.5 ,51.5 , -  7,607 , -  8,31260.5
113/07/17,104 台北二,SN2 蓮藕 蓮子 ,450.0 ,450.0 ,450.0 ,450.0 ,    0,6 ,    0,2700
113/07/17,104 台北二,SO0 甘薯 其他 ,25.7 ,18.4 ,9.1 ,18.0 , + 46,"1,100 ", - 28,19800
113/07/17,104 台北二,SO1 甘薯 臺農57號 ,32.7 ,15.7 ,6.0 ,17.1 , - 13,"4,416 ", - 16,75513.6
113/07/17,104 台北二,SO2 甘薯 芋仔甘薯 ,29.6 ,17.9 ,12.1 ,19.1 , - 31,425 , -  6,8117.5
113/07/17,104 台北二,SO3 甘薯 臺農66號 ,13.1 ,8.1 ,6.0 ,8.7 ,    0,"7,690 ", - 38,66903
113/07/17,104 台北二,SP0 薑 其他 ,75.0 ,75.0 ,75.0 ,75.0 , +  8,17 , - 45,1275
113/07/17,104 台北二,SP1 薑 老薑 ,100.6 ,56.5 ,28.9 ,59.8 , -  2,"1,434 ", - 29,85753.2
113/07/17,104 台北二,SP2 薑 嫩薑 ,71.3 ,49.1 ,35.2 ,50.8 , -  2,"1,524 ", - 12,77419.2
113/07/17,104 台北二,SQ1 茭白筍 帶殼 ,133.6 ,110.5 ,72.8 ,107.6 , -  1,417 , - 38,44869.2
113/07/17,104 台北二,SQ3 茭白筍 去殼 ,210.8 ,159.9 ,106.2 ,159.3 , -  1,456 , - 50,72640.8
113/07/17,104 台北二,SU2 薯蕷 白薯蕷 ,57.0 ,38.4 ,24.2 ,39.3 , +  1,993 , -  6,39024.9
113/07/17,104 台北二,SU9 薯蕷 進口 ,160.0 ,160.0 ,82.3 ,144.5 , +863,672 , +700,97104
113/07/17,104 台北二,SV2 蘆筍 綠蘆筍 ,349.2 ,184.1 ,138.1 ,207.9 , +  6,108 , - 45,22453.2
113/07/17,104 台北二,SV9 蘆筍 進口 ,240.9 ,204.2 ,182.5 ,207.2 , +  1,274 , - 62,56772.8
113/07/17,104 台北二,SX0 芽菜類 其他 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,48 , -  6,960
113/07/17,104 台北二,SX1 芽菜類 綠豆芽 ,12.0 ,12.0 ,12.0 ,12.0 ,    0,"2,160 ", - 19,25920
113/07/17,104 台北二,SX2 芽菜類 黃豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,180 , - 33,3600
113/07/17,104 台北二,SX3 芽菜類 豌豆芽 ,65.0 ,65.0 ,65.0 ,65.0 , -  7,36 , - 81,2340
113/07/17,104 台北二,SX4 芽菜類 苜蓿芽 ,50.0 ,50.0 ,50.0 ,50.0 ,    0,45 , - 21,2250
113/07/17,104 台北二,SZ1 半天筍  ,70.0 ,70.0 ,70.0 ,70.0 , - 33,108 , +100,7560
113/07/17,104 台北二,SZ8 香茅  ,45.8 ,35.6 ,22.0 ,34.9 , - 15,335 , + 25,11691.5
113/07/18,104 台北二,FA1 黃秋葵  ,88.4 ,57.7 ,33.6 ,59.0 , +  1,"1,377 ", -  4,81243
113/07/18,104 台北二,FB1 花椰菜 青梗 ,78.3 ,50.2 ,23.8 ,50.5 , + 19,489 , -  1,24694.5
113/07/18,104 台北二,FC1 胡瓜 黑刺 ,40.1 ,22.4 ,8.5 ,23.1 , -  2,"6,084 ", -  5,140540.4
113/07/18,104 台北二,FD0 花胡瓜 其他 ,66.8 ,56.9 ,46.7 ,56.9 , +  4,549 , - 20,31238.1
113/07/18,104 台北二,FD1 花胡瓜  ,60.2 ,36.2 ,17.2 ,37.2 , -  4,"14,371 ", - 16,534601.2
113/07/18,104 台北二,FE0 冬瓜 其他 ,15.0 ,15.0 ,12.2 ,14.4 , +106,135 , +238,1944
113/07/18,104 台北二,FE1 冬瓜 白皮 ,19.4 ,8.9 ,5.6 ,10.3 , - 21,"5,217 ", + 46,53735.1
113/07/18,104 台北二,FF0 絲瓜 其他 ,36.7 ,30.6 ,24.4 ,30.6 , -  5,"1,670 ", + 24,51102
113/07/18,104 台北二,FF1 絲瓜  ,46.9 ,29.0 ,16.0 ,30.0 , -  6,"10,280 ", +  9,308400
113/07/18,104 台北二,FF2 絲瓜 角瓜 ,35.1 ,24.4 ,23.0 ,26.3 , -  5,286 , + 50,7521.8
113/07/18,104 台北二,FF4 絲瓜 長絲瓜 ,35.0 ,30.2 ,26.4 ,30.4 , +  1,138 , - 41,4195.2
113/07/18,104 台北二,FG0 苦瓜 其他 ,35.5 ,28.1 ,17.5 ,27.4 , -  4,"2,664 ", + 29,72993.6
113/07/18,104 台北二,FG1 苦瓜 白大米 ,64.2 ,38.2 ,17.9 ,39.3 , +  9,"4,743 ", - 19,186399.9
113/07/18,104 台北二,FG2 苦瓜 青大米 ,30.0 ,26.7 ,25.0 ,27.0 , + 29,150 , - 44,4050
113/07/18,104 台北二,FG3 苦瓜 山苦瓜 ,49.2 ,43.7 ,35.8 ,43.2 , - 23,104 , + 51,4492.8
113/07/18,104 台北二,FG4 苦瓜 翠綠 ,60.0 ,49.2 ,45.0 ,50.5 , + 49,60 , - 68,3030
113/07/18,104 台北二,FH3 扁蒲 花蒲 ,23.8 ,17.1 ,11.9 ,17.4 , +  2,"1,928 ", - 15,33547.2
113/07/18,104 台北二,FH4 扁蒲 梨子蒲 ,29.5 ,18.2 ,12.1 ,19.2 , + 10,"3,518 ", - 14,67545.6
113/07/18,104 台北二,FI0 茄子 其他 ,40.0 ,13.4 ,7.0 ,17.4 , - 32,71 , - 18,1235.4
113/07/18,104 台北二,FI2 茄子 麻荸茄 ,29.7 ,13.5 ,5.0 ,15.0 , -  9,"10,768 ", - 14,161520
113/07/18,104 台北二,FI3 茄子 日本種 ,10.0 ,10.0 ,10.0 ,10.0 , +  3,75 , - 70,750
113/07/18,104 台北二,FJ1 番茄 黑柿 ,140.0 ,131.2 ,55.0 ,117.7 , +144,195 , - 24,22951.5
113/07/18,104 台北二,FJ3 番茄 牛番茄 ,150.1 ,107.2 ,51.1 ,104.6 , + 11,"2,957 ", - 55,309302.2
113/07/18,104 台北二,FK4 甜椒 彩色種 ,135.4 ,106.3 ,56.1 ,102.1 , -  9,"1,377 ", +  1,140591.7
113/07/18,104 台北二,FK5 甜椒 青椒 ,70.9 ,50.7 ,27.6 ,50.1 , +  8,"2,259 ", + 12,113175.9
113/07/18,104 台北二,FK6 甜椒 水果彩椒 ,143.1 ,91.0 ,42.5 ,91.8 , - 32,424 , + 41,38923.2
113/07/18,104 台北二,FL9 豌豆 進口 ,150.0 ,140.4 ,62.1 ,126.7 , - 14,384 , - 23,48652.8
113/07/18,104 台北二,FM2 菜豆 青色 ,62.0 ,40.0 ,26.7 ,41.8 , - 12,"2,676 ", + 31,111856.8
113/07/18,104 台北二,FM3 菜豆 紅色 ,52.0 ,52.0 ,52.0 ,52.0 , - 17,30 , +100,1560
113/07/18,104 台北二,FN1 敏豆 白豆 ,182.5 ,112.0 ,54.6 ,114.6 , +  2,"1,749 ", - 19,200435.4
113/07/18,104 台北二,FN4 敏豆 翼豆 ,170.0 ,170.0 ,170.0 ,170.0 , - 23,6 ,    0,1020
113/07/18,104 台北二,FN5 敏豆 醜豆 ,134.8 ,77.8 ,55.0 ,84.6 , - 17,312 , + 36,26395.2
113/07/18,104 台北二,FQ1 毛豆 豆莢 ,80.0 ,63.0 ,60.0 ,65.8 , -  1,124 , -  6,8159.2
113/07/18,104 台北二,FQ2 毛豆 豆仁 ,176.6 ,128.3 ,106.4 ,133.6 , -  8,221 , -  5,29525.6
113/07/18,104 台北二,FR9 青花苔 進口 ,83.6 ,71.8 ,65.5 ,72.9 , +  1,"4,988 ", - 21,363625.2
113/07/18,104 台北二,FS1 越瓜 青色 ,9.3 ,6.0 ,6.0 ,6.7 , +  8,120 , - 81,804
113/07/18,104 台北二,FS2 越瓜 白色 ,40.0 ,40.0 ,40.0 ,40.0 ,  -  ,20 ,  -  ,800
113/07/18,104 台北二,FT0 南瓜 其他 ,32.0 ,31.0 ,30.0 ,31.0 , -  9,40 , +  5,1240
113/07/18,104 台北二,FT1 南瓜 木瓜形 ,49.6 ,43.5 ,31.9 ,42.4 , + 16,"1,243 ", - 25,52703.2
113/07/18,104 台北二,FT2 南瓜 圓形 ,45.0 ,37.4 ,30.0 ,37.4 , +  5,187 , - 68,6993.8
113/07/18,104 台北二,FT3 南瓜 黃如意 ,30.0 ,30.0 ,30.0 ,30.0 ,  -  ,12 ,  -  ,360
113/07/18,104 台北二,FT5 南瓜 青如意 ,82.0 ,51.9 ,21.9 ,51.9 , +  1,"1,894 ", - 25,98298.6
113/07/18,104 台北二,FT7 南瓜 栗子 ,70.0 ,67.5 ,65.0 ,67.5 , + 10,40 , -  7,2700
113/07/18,104 台北二,FT9 南瓜 進口 ,57.2 ,45.7 ,37.6 ,46.4 , -  3,460 , + 28,21344
113/07/18,104 台北二,FU1 隼人瓜  ,20.0 ,16.6 ,13.7 ,16.7 , + 18,686 , - 41,11456.2
113/07/18,104 台北二,FU2 隼人瓜 瓜苗 ,109.1 ,91.6 ,83.3 ,93.5 , -  4,"1,212 ", -  8,113322
113/07/18,104 台北二,FV0 辣椒 其他 ,56.1 ,37.2 ,28.1 ,39.1 , +  1,93 , + 19,3636.3
113/07/18,104 台北二,FV1 辣椒 紅小 ,189.4 ,87.0 ,41.0 ,98.3 , + 48,384 , -  5,37747.2
113/07/18,104 台北二,FV2 辣椒 青小 ,55.0 ,46.5 ,30.1 ,44.9 , +  0,175 , + 31,7857.5
113/07/18,104 台北二,FV4 辣椒 朝天椒 ,81.7 ,70.1 ,56.8 ,69.8 , + 15,685 , +  1,47813
113/07/18,104 台北二,FV6 辣椒 糯米椒 ,105.2 ,71.0 ,36.0 ,70.9 , -  0,643 , +  4,45588.7
113/07/18,104 台北二,FY2 玉米 甜硬殼 ,7.0 ,6.6 ,5.0 ,6.4 , - 49,680 , +616,4352
113/07/18,104 台北二,FY4 玉米 玉米筍 ,39.0 ,19.8 ,14.5 ,22.6 , - 15,"1,488 ", + 18,33628.8
113/07/18,104 台北二,FY5 玉米 糯米黑 ,23.3 ,10.2 ,4.1 ,11.6 , +  9,"8,276 ", - 31,96001.6
113/07/18,104 台北二,FY6 玉米 甜軟殼 ,35.0 ,16.4 ,7.4 ,18.3 , + 31,"4,067 ", - 15,74426.1
113/07/18,104 台北二,FY8 玉米 白龍王 ,41.7 ,24.1 ,7.2 ,24.2 , - 17,"1,670 ", + 64,40414
113/07/18,104 台北二,FY9 玉米 進口 ,170.0 ,157.6 ,63.5 ,141.2 , +  2,512 , - 26,72294.4
113/07/18,104 台北二,FZ2 落花生 熟 ,100.0 ,100.0 ,100.0 ,100.0 ,    0,36 ,    0,3600
113/07/18,104 台北二,LA1 甘藍 初秋 ,39.9 ,33.6 ,26.0 ,33.3 , +  2,"23,888 ", -  2,795470.4
113/07/18,104 台北二,LA2 甘藍 改良種 ,24.1 ,19.8 ,10.0 ,18.7 , +  4,"40,230 ", - 21,752301
113/07/18,104 台北二,LA4 甘藍 紫色 ,30.0 ,24.1 ,14.2 ,23.3 , -  6,249 , +168,5801.7
113/07/18,104 台北二,LA6 甘藍 甘藍芽 ,90.0 ,90.0 ,90.0 ,90.0 , - 10,32 ,    0,2880
113/07/18,104 台北二,LA9 甘藍 進口 ,16.1 ,12.7 ,7.0 ,12.3 , +  7,"8,550 ", - 21,105165
113/07/18,104 台北二,LB1 小白菜 土白菜 ,61.5 ,52.0 ,50.5 ,53.6 , - 16,406 , - 61,21761.6
113/07/18,104 台北二,LB2 小白菜 蚵仔白 ,82.3 ,60.8 ,40.5 ,61.1 , +  5,"3,998 ", - 11,244277.8
113/07/18,104 台北二,LB3 小白菜 奶油白 ,50.0 ,50.0 ,50.0 ,50.0 , - 11,40 , - 73,2000
113/07/18,104 台北二,LC0 包心白 其他 ,115.0 ,97.5 ,65.6 ,94.6 , -  5,579 , + 26,54773.4
113/07/18,104 台北二,LC1 包心白 包白 ,20.3 ,15.7 ,9.4 ,15.4 , - 11,"10,805 ", + 12,166397
113/07/18,104 台北二,LC9 包心白 進口 ,28.5 ,27.2 ,16.1 ,25.2 , -  3,"5,590 ", - 73,140868
113/07/18,104 台北二,LD1 青江白菜 小梗 ,79.1 ,48.2 ,27.0 ,50.2 , - 14,"3,014 ", - 11,151302.8
113/07/18,104 台北二,LE1 皇宮菜 小葉 ,80.4 ,59.2 ,30.4 ,57.7 , +  9,812 , +  3,46852.4
113/07/18,104 台北二,LE2 皇宮菜 大葉 ,64.0 ,51.7 ,45.0 ,52.8 , + 23,75 , - 40,3960
113/07/18,104 台北二,LF2 蕹菜 小葉 ,55.3 ,44.1 ,26.3 ,42.8 , -  5,"5,992 ", - 22,256457.6
113/07/18,104 台北二,LF3 蕹菜 水蕹菜 ,75.0 ,75.0 ,68.0 ,73.6 , -  1,375 , - 29,27600
113/07/18,104 台北二,LG2 芹菜 白梗 ,80.2 ,61.3 ,41.7 ,61.2 , + 21,"1,362 ", - 40,83354.4
113/07/18,104 台北二,LG8 芹菜 水耕 ,45.0 ,45.0 ,45.0 ,45.0 ,  -  ,45 ,  -  ,2025
113/07/18,104 台北二,LG9 芹菜 進口 ,43.1 ,23.6 ,5.0 ,23.8 , - 25,"1,170 ", -  5,27846
113/07/18,104 台北二,LH2 菠菜 角葉 ,95.3 ,73.1 ,48.4 ,72.6 , - 12,990 , + 90,71874
113/07/18,104 台北二,LI0 萵苣菜 其他 ,141.5 ,122.8 ,97.7 ,121.5 , + 32,348 , + 34,42282
113/07/18,104 台北二,LI1 萵苣菜 廣東菜 ,25.0 ,25.0 ,25.0 ,25.0 , +  2,190 ,    0,4750
113/07/18,104 台北二,LI2 萵苣菜 結球萵 ,60.0 ,31.7 ,20.0 ,35.0 ,  -  ,192 ,  -  ,6720
113/07/18,104 台北二,LI3 萵苣菜 本島圓葉 ,74.2 ,63.2 ,44.6 ,61.7 , +  9,560 , - 20,34552
113/07/18,104 台北二,LI5 萵苣菜 油麥菜 ,63.3 ,42.1 ,31.3 ,44.2 , + 32,"4,756 ", - 43,210215.2
113/07/18,104 台北二,LI6 萵苣菜 蘿美 ,110.0 ,101.1 ,48.7 ,92.4 , - 20,173 , - 14,15985.2
113/07/18,104 台北二,LI7 萵苣菜 紅捲綠捲 ,32.3 ,22.7 ,10.0 ,22.1 , - 38,219 , +237,4839.9
113/07/18,104 台北二,LI8 萵苣菜 水耕 ,130.0 ,105.2 ,98.8 ,108.9 , - 10,600 , +  5,65340
113/07/18,104 台北二,LI9 萵苣菜 進口 ,130.4 ,86.8 ,47.2 ,87.6 , + 27,"2,096 ", -  4,183609.6
113/07/18,104 台北二,LJ3 芥菜 大芥菜 ,27.0 ,26.3 ,25.0 ,26.2 , - 13,240 , +500,6288
113/07/18,104 台北二,LJ4 芥菜 小芥菜 ,48.1 ,32.2 ,25.0 ,34.0 , - 27,320 , - 26,10880
113/07/18,104 台北二,LK2 芥藍菜  ,52.9 ,41.5 ,25.0 ,40.5 , -  1,775 , +  2,31387.5
113/07/18,104 台北二,LK3 芥藍菜 芥藍芽 ,103.7 ,51.8 ,28.9 ,57.6 , -  6,"2,163 ", - 26,124588.8
113/07/18,104 台北二,LL2 茼蒿 山茼蒿 ,40.0 ,40.0 ,35.0 ,39.0 , -  3,50 , - 17,1950
113/07/18,104 台北二,LM1 莧菜 紅莧菜 ,48.2 ,38.9 ,27.0 ,38.4 , - 12,600 , -  9,23040
113/07/18,104 台北二,LM2 莧菜 白莧菜 ,50.5 ,44.2 ,34.0 ,43.4 , - 10,"4,515 ", + 30,195951
113/07/18,104 台北二,LN1 油菜  ,57.4 ,42.9 ,32.0 ,43.6 , -  9,"2,102 ", - 18,91647.2
113/07/18,104 台北二,LN2 油菜 小松菜 ,50.0 ,50.0 ,50.0 ,50.0 ,  -  ,25 ,  -  ,1250
113/07/18,104 台北二,LO1 甘薯葉  ,54.3 ,25.6 ,14.8 ,29.2 , -  5,"9,209 ", -  9,268902.8
113/07/18,104 台北二,LP1 芫荽  ,229.8 ,161.9 ,62.3 ,155.6 , - 17,458 , + 13,71264.8
113/07/18,104 台北二,LP2 九層塔  ,47.1 ,26.4 ,12.2 ,27.7 , + 11,"1,269 ", - 18,35151.3
113/07/18,104 台北二,LP3 羅勒  ,20.0 ,20.0 ,20.0 ,20.0 ,    0,8 , - 38,160
113/07/18,104 台北二,LQ1 紅鳳菜 紅鳳菜 ,74.2 ,69.7 ,53.8 ,67.4 , + 24,330 , - 27,22242
113/07/18,104 台北二,LS1 茴香  ,80.0 ,80.0 ,80.0 ,80.0 ,    0,5 ,    0,400
113/07/18,104 台北二,LT2 海菜 海帶 ,130.0 ,123.3 ,50.0 ,110.0 , +125,400 , +239,44000
113/07/18,104 台北二,LT3 海菜 水蓮 ,103.2 ,91.4 ,83.7 ,92.2 , -  4,"1,023 ", -  5,94320.6
113/07/18,104 台北二,LV1 巴西利  ,300.0 ,112.7 ,100.0 ,147.6 , -  2,63 , +110,9298.8
113/07/18,104 台北二,LX1 蕨菜 過貓 ,62.0 ,60.2 ,50.9 ,58.7 , - 10,218 , -  2,12796.6
113/07/18,104 台北二,LX2 蕨菜 山蘇 ,100.0 ,100.0 ,100.0 ,100.0 , - 44,16 , - 33,1600
