蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/08/01 ~ 113/08/31 (農曆:113/06/27 ~ 113/07/28),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/08/27,220 板橋區,FR9 青花苔 進口 ,100.4 ,91.0 ,64.4 ,87.6 , +  7,"6,016 ", +  1,527001.6
113/08/27,220 板橋區,FS1 越瓜 青色 ,19.0 ,15.8 ,10.0 ,15.3 , + 18,171 , + 86,2616.3
113/08/27,220 板橋區,FT1 南瓜 木瓜形 ,52.1 ,39.3 ,30.0 ,40.0 , + 22,"1,227 ", + 35,49080
113/08/27,220 板橋區,FT5 南瓜 青如意 ,117.0 ,93.4 ,58.2 ,91.1 , +  7,640 , +  7,58304
113/08/27,220 板橋區,FT6 南瓜 東昇 ,30.0 ,30.0 ,30.0 ,30.0 , - 16,24 , - 45,720
113/08/27,220 板橋區,FT7 南瓜 栗子 ,35.0 ,33.5 ,30.6 ,33.2 , -  1,280 ,    0,9296
113/08/27,220 板橋區,FT9 南瓜 進口 ,53.1 ,36.1 ,23.8 ,37.0 , - 19,"1,487 ", +112,55019
113/08/27,220 板橋區,FU1 隼人瓜  ,30.5 ,22.3 ,20.0 ,23.5 , - 12,"1,200 ", + 54,28200
113/08/27,220 板橋區,FU2 隼人瓜 瓜苗 ,183.7 ,121.6 ,113.3 ,132.4 , +  3,172 , -  8,22772.8
113/08/27,220 板橋區,FV0 辣椒 其他 ,150.0 ,150.0 ,150.0 ,150.0 , - 10,2 ,    0,300
113/08/27,220 板橋區,FV1 辣椒 紅小 ,77.3 ,68.0 ,50.0 ,66.3 , - 20,198 , + 16,13127.4
113/08/27,220 板橋區,FV4 辣椒 朝天椒 ,159.7 ,119.1 ,104.3 ,124.3 , - 14,175 , +122,21752.5
113/08/27,220 板橋區,FV5 辣椒 青龍 ,60.0 ,60.0 ,60.0 ,60.0 ,  -  ,10 ,  -  ,600
113/08/27,220 板橋區,FV6 辣椒 糯米椒 ,137.7 ,97.0 ,97.0 ,105.1 , +  9,37 , - 78,3888.7
113/08/27,220 板橋區,FV9 辣椒 進口 ,116.7 ,116.3 ,114.3 ,115.9 , + 26,314 , + 21,36392.6
113/08/27,220 板橋區,FY4 玉米 玉米筍 ,59.5 ,28.3 ,14.6 ,31.8 , + 49,448 , +143,14233.68
113/08/27,220 板橋區,FY5 玉米 糯米黑 ,31.5 ,24.0 ,19.0 ,24.5 , +  3,"1,279 ", +119,31335.5
113/08/27,220 板橋區,FY6 玉米 甜軟殼 ,36.1 ,26.7 ,20.0 ,27.2 , + 23,"2,125 ", -  4,57800
113/08/27,220 板橋區,FY9 玉米 進口 ,141.7 ,109.7 ,11.1 ,96.4 , - 27,"1,380 ", +533,133032
113/08/27,220 板橋區,FZ1 落花生 生 ,45.0 ,42.8 ,42.0 ,43.1 , +  0,480 , +220,20688
113/08/27,220 板橋區,LA1 甘藍 初秋 ,60.7 ,49.9 ,42.5 ,50.6 , +  5,"7,250 ", +  2,366850
113/08/27,220 板橋區,LA2 甘藍 改良種 ,42.1 ,30.6 ,19.3 ,30.7 , -  2,"28,900 ", +144,887230
113/08/27,220 板橋區,LA9 甘藍 進口 ,33.3 ,23.7 ,16.3 ,24.1 , -  9,"15,246 ", + 36,367428.6
113/08/27,220 板橋區,LB1 小白菜 土白菜 ,63.6 ,35.0 ,27.4 ,39.2 , + 26,"1,685 ", + 18,66052
113/08/27,220 板橋區,LB2 小白菜 蚵仔白 ,34.0 ,30.2 ,23.3 ,29.6 , +  8,"4,752 ", + 38,140659.2
113/08/27,220 板橋區,LB3 小白菜 奶油白 ,62.0 ,32.5 ,31.0 ,38.1 , + 87,250 , - 33,9525
113/08/27,220 板橋區,LC0 包心白 其他 ,29.4 ,26.0 ,16.5 ,24.8 , + 49,"1,360 ", - 26,33728
113/08/27,220 板橋區,LC1 包心白 包白 ,36.3 ,21.8 ,4.5 ,21.2 , - 26,"5,757 ", + 80,122048.4
113/08/27,220 板橋區,LC9 包心白 進口 ,64.2 ,52.5 ,31.8 ,50.7 , -  1,"6,435 ", + 56,326254.5
113/08/27,220 板橋區,LD1 青江白菜 小梗 ,42.0 ,34.5 ,29.8 ,35.1 , -  0,"3,233 ", + 72,113478.3
113/08/27,220 板橋區,LE1 皇宮菜 小葉 ,63.9 ,56.0 ,39.1 ,54.2 , +  5,191 , - 14,10352.2
113/08/27,220 板橋區,LE2 皇宮菜 大葉 ,40.5 ,32.1 ,29.0 ,33.2 , -  1,266 , +  9,8831.2
113/08/27,220 板橋區,LF2 蕹菜 小葉 ,58.9 ,49.9 ,37.5 ,49.2 , -  7,"5,209 ", + 83,256282.8
113/08/27,220 板橋區,LF3 蕹菜 水蕹菜 ,35.0 ,34.2 ,34.0 ,34.3 , + 19,38 , - 72,1303.4
113/08/27,220 板橋區,LG2 芹菜 白梗 ,183.6 ,118.7 ,80.9 ,124.1 , +  2,426 , + 14,52866.6
113/08/27,220 板橋區,LG3 芹菜 西洋芹菜 ,26.1 ,18.9 ,15.0 ,19.5 , - 35,740 , +722,14430
113/08/27,220 板橋區,LG9 芹菜 進口 ,100.0 ,100.0 ,100.0 ,100.0 , +171,310 , - 61,31000
113/08/27,220 板橋區,LH2 菠菜 角葉 ,91.4 ,85.2 ,70.0 ,83.4 , + 43,190 , +  5,15829.32
113/08/27,220 板橋區,LI3 萵苣菜 本島圓葉 ,76.0 ,64.5 ,35.2 ,60.9 , + 15,"1,308 ", + 41,79657.2
113/08/27,220 板橋區,LI5 萵苣菜 油麥菜 ,93.8 ,72.5 ,41.6 ,70.6 , +  1,"1,960 ", +225,138376
113/08/27,220 板橋區,LI6 萵苣菜 蘿美 ,80.0 ,46.7 ,40.0 ,52.0 ,  -  ,100 ,  -  ,5200
113/08/27,220 板橋區,LI8 萵苣菜 水耕 ,133.0 ,133.0 ,133.0 ,133.0 , -  8,90 ,    0,11970
113/08/27,220 板橋區,LI9 萵苣菜 進口 ,129.2 ,78.0 ,77.8 ,88.1 , +  4,"1,383 ", - 46,121842.3
113/08/27,220 板橋區,LJ4 芥菜 小芥菜 ,46.0 ,45.2 ,25.3 ,41.3 , + 13,314 , + 23,12968.2
113/08/27,220 板橋區,LK2 芥藍菜  ,50.0 ,39.6 ,23.5 ,38.5 , -  6,394 , +246,15169
113/08/27,220 板橋區,LK3 芥藍菜 芥藍芽 ,104.2 ,75.5 ,57.3 ,77.6 , - 18,236 , + 10,18313.6
113/08/27,220 板橋區,LM1 莧菜 紅莧菜 ,55.3 ,50.1 ,40.4 ,49.2 , +  5,474 , +216,23320.8
113/08/27,220 板橋區,LM2 莧菜 白莧菜 ,45.0 ,42.5 ,38.4 ,42.2 , -  2,"1,140 ", - 20,48108
113/08/27,220 板橋區,LN1 油菜  ,33.5 ,31.5 ,24.3 ,30.4 , +  2,"3,515 ", + 61,106856
113/08/27,220 板橋區,LN2 油菜 小松菜 ,92.0 ,92.0 ,92.0 ,92.0 ,  -  ,40 ,  -  ,3680
113/08/27,220 板橋區,LO1 甘薯葉  ,52.9 ,34.9 ,22.5 ,36.0 , +  8,"3,508 ", -  1,126288
113/08/27,220 板橋區,LP1 芫荽  ,220.0 ,202.0 ,202.0 ,205.6 , - 13,30 , + 62,6168
113/08/27,220 板橋區,LP2 九層塔  ,63.2 ,45.1 ,31.5 ,46.0 , + 10,338 ,    0,15548
113/08/27,220 板橋區,LP3 羅勒  ,30.0 ,30.0 ,30.0 ,30.0 ,  -  ,2 ,  -  ,60
113/08/27,220 板橋區,LQ1 紅鳳菜 紅鳳菜 ,126.9 ,82.4 ,78.9 ,90.6 , + 18,145 , - 44,13137
113/08/27,220 板橋區,LS1 茴香  ,74.0 ,74.0 ,74.0 ,74.0 , -  8,15 ,    0,1110
113/08/27,220 板橋區,LT3 海菜 水蓮 ,153.5 ,136.0 ,134.9 ,139.3 , +  1,468 , - 16,65192.4
113/08/27,220 板橋區,LV1 巴西利  ,92.0 ,89.3 ,20.9 ,76.1 , + 52,110 , +425,8393.83
113/08/27,220 板橋區,LX1 蕨菜 過貓 ,82.0 ,82.0 ,82.0 ,82.0 , -  9,24 , - 53,1968
113/08/27,220 板橋區,MA1 洋菇  ,50.0 ,46.0 ,42.0 ,46.0 , - 23,97 , +385,4462
113/08/27,220 板橋區,MA2 洋菇 盒裝 ,55.0 ,55.0 ,52.9 ,54.6 , - 11,28 , - 42,1528.8
113/08/27,220 板橋區,MB1 草菇  ,55.0 ,55.0 ,55.0 ,55.0 , + 12,8 , +300,440
113/08/27,220 板橋區,MC1 濕木耳  ,45.0 ,43.2 ,40.2 ,43.0 , +  5,500 , + 28,21500
113/08/27,220 板橋區,MD1 濕香菇  ,48.4 ,43.8 ,38.1 ,43.6 , -  7,"1,003 ", + 72,43730.8
113/08/27,220 板橋區,ME1 金絲菇 金針菇 ,18.8 ,18.0 ,18.0 ,18.2 , - 12,"1,199 ", -  8,21821.8
113/08/27,220 板橋區,MF1 蠔菇 鮑魚菇 ,45.0 ,45.0 ,45.0 ,45.0 , + 29,48 , - 11,2160
113/08/27,220 板橋區,MI1 秀珍菇  ,48.6 ,44.1 ,42.0 ,44.6 , -  6,201 , + 40,8964.6
113/08/27,220 板橋區,MJ1 杏鮑菇  ,46.8 ,43.0 ,29.3 ,41.0 , -  1,"1,746 ", + 75,71586
113/08/27,220 板橋區,MK1 鴻喜菇  ,53.7 ,52.0 ,47.8 ,51.5 , -  3,134 , - 21,6901
113/08/27,220 板橋區,MX1 其他菇類  ,59.6 ,49.6 ,45.0 ,50.7 , -  7,439 , +456,22257.3
113/08/27,220 板橋區,OE2 醃瓜 漬 漬,40.0 ,40.0 ,40.0 ,40.0 ,    0,90 , - 12,3600
113/08/27,220 板橋區,OG1 熟筍 桂竹筍 ,38.0 ,38.0 ,38.0 ,38.0 ,  -  ,60 ,  -  ,2280
113/08/27,220 板橋區,OX1 其他  ,50.0 ,15.1 ,11.6 ,21.4 , + 22,461 , - 51,9865.4
113/08/27,220 板橋區,SA3 蘿蔔 矸仔 ,39.0 ,31.3 ,23.9 ,31.4 , - 16,"1,475 ", +127,46315
113/08/27,220 板橋區,SA7 蘿蔔 甜菜根 ,22.0 ,22.0 ,22.0 ,22.0 , - 24,30 , +100,660
113/08/27,220 板橋區,SA9 蘿蔔 進口 ,35.7 ,30.0 ,26.7 ,30.5 , -  3,"6,770 ", + 27,206485
113/08/27,220 板橋區,SB1 胡蘿蔔 未洗 ,15.0 ,12.8 ,11.4 ,12.9 ,    0,"1,484 ", - 41,19143.6
113/08/27,220 板橋區,SB2 胡蘿蔔 清洗 ,19.8 ,16.1 ,10.4 ,15.7 , +  2,"6,980 ", + 22,109586
113/08/27,220 板橋區,SB9 胡蘿蔔 進口 ,25.0 ,25.0 ,25.0 ,25.0 ,  -  ,60 ,  -  ,1500
113/08/27,220 板橋區,SC1 馬鈴薯 本產 ,21.4 ,17.0 ,9.8 ,16.4 , +  2,"3,480 ", - 10,57072
113/08/27,220 板橋區,SC9 馬鈴薯 進口 ,40.0 ,37.1 ,36.0 ,37.5 ,  -  ,380 ,  -  ,14250
113/08/27,220 板橋區,SD1 洋蔥 本產 ,21.0 ,19.1 ,16.2 ,18.9 , +  4,"9,444 ", - 31,178491.6
113/08/27,220 板橋區,SD9 洋蔥 進口 ,42.1 ,40.3 ,39.4 ,40.5 , -  1,"3,390 ", +112,137295
113/08/27,220 板橋區,SE2 青蔥 北蔥 ,75.7 ,70.0 ,70.0 ,71.1 , +  6,209 , - 61,14859.9
113/08/27,220 板橋區,SE5 青蔥 紅蔥頭 ,90.0 ,88.3 ,85.0 ,88.0 , -  2,180 , + 67,15840
113/08/27,220 板橋區,SE6 青蔥 粉蔥 ,131.9 ,101.8 ,76.5 ,102.7 , + 15,"2,825 ", + 24,290127.5
113/08/27,220 板橋區,SF2 韭菜 韭菜黃 ,159.0 ,143.1 ,139.0 ,145.5 , +  2,93 , + 48,13531.5
113/08/27,220 板橋區,SF3 韭菜 韭菜花 ,150.1 ,134.0 ,114.1 ,133.2 , -  6,255 , + 52,33966
113/08/27,220 板橋區,SF4 韭菜 青頭 ,61.2 ,46.9 ,34.1 ,47.2 , - 11,"1,034 ", + 20,48804.8
113/08/27,220 板橋區,SG2 大蒜 軟梗 ,130.5 ,108.2 ,105.0 ,112.0 , -  6,382 , + 23,42784
113/08/27,220 板橋區,SG5 大蒜 蒜頭 ,119.7 ,67.4 ,30.8 ,70.6 , - 35,118 , +237,8330.8
113/08/27,220 板橋區,SG6 大蒜 蒜仁 ,135.0 ,133.6 ,129.0 ,132.9 , +  2,732 , + 10,97282.8
113/08/27,220 板橋區,SG7 大蒜 蒜瓣 ,166.9 ,129.7 ,84.5 ,128.1 , - 15,175 , + 28,22417.5
113/08/27,220 板橋區,SH1 竹筍 麻竹筍 ,54.1 ,49.8 ,46.8 ,50.1 , +  6,"1,110 ", - 10,55611
113/08/27,220 板橋區,SH2 竹筍 綠竹筍 ,120.1 ,63.8 ,50.0 ,72.3 , +  3,"1,344 ", + 58,97171.2
113/08/27,220 板橋區,SH5 竹筍 烏殼綠 ,79.6 ,42.9 ,6.4 ,42.9 , -  9,506 , - 41,21707.4
113/08/27,220 板橋區,SJ2 芋 檳榔心芋 ,59.1 ,48.2 ,44.2 ,49.6 , -  5,"1,186 ", + 25,58825.6
113/08/27,220 板橋區,SJ4 芋 芋莖 ,14.0 ,14.0 ,14.0 ,14.0 , -  7,48 , +100,672
113/08/27,220 板橋區,SK2 荸薺 加工 ,68.0 ,68.0 ,68.0 ,68.0 ,  -  ,18 ,  -  ,1224
113/08/27,220 板橋區,SL1 豆薯  ,30.0 ,30.0 ,30.0 ,30.0 , + 13,150 , - 86,4500
113/08/27,220 板橋區,SM9 牛蒡 進口 ,100.0 ,100.0 ,100.0 ,100.0 ,    0,150 , + 50,15000
113/08/27,220 板橋區,SN1 蓮藕  ,36.8 ,25.9 ,25.0 ,27.9 , - 22,241 , + 34,6723.9
113/08/27,220 板橋區,SO0 甘薯 其他 ,20.1 ,16.0 ,13.7 ,16.3 , - 10,475 , + 90,7742.5
113/08/27,220 板橋區,SO1 甘薯 臺農57號 ,24.1 ,19.1 ,12.6 ,18.8 , - 11,"5,200 ", +288,97760
113/08/27,220 板橋區,SO2 甘薯 芋仔甘薯 ,23.3 ,17.9 ,10.0 ,17.4 , - 19,375 , +200,6525
113/08/27,220 板橋區,SO3 甘薯 臺農66號 ,18.6 ,15.3 ,10.3 ,15.0 , -  9,"4,571 ", - 12,68565
113/08/27,220 板橋區,SP0 薑 其他 ,92.3 ,15.0 ,15.0 ,30.5 , - 70,11 , +267,335.5
113/08/27,220 板橋區,SP1 薑 老薑 ,79.7 ,41.8 ,40.0 ,49.0 , - 21,261 , +102,12789
113/08/27,220 板橋區,SP2 薑 嫩薑 ,43.1 ,34.5 ,28.0 ,34.9 , +  9,"1,059 ", +  1,36959.1
113/08/27,220 板橋區,SQ1 茭白筍 帶殼 ,101.7 ,91.1 ,84.1 ,91.8 , +  7,762 , +160,69951.6
113/08/27,220 板橋區,SQ3 茭白筍 去殼 ,210.0 ,164.1 ,131.4 ,166.8 , +  4,63 , - 53,10508.4
113/08/27,220 板橋區,SU2 薯蕷 白薯蕷 ,64.9 ,46.0 ,39.1 ,48.4 , + 10,253 , -  3,12245.2
113/08/27,220 板橋區,SV1 蘆筍 白蘆筍 ,120.0 ,114.6 ,110.0 ,114.8 , -  8,23 , +156,2640.4
113/08/27,220 板橋區,SV2 蘆筍 綠蘆筍 ,255.8 ,203.0 ,116.7 ,196.3 , +  3,186 , + 72,36511.8
113/08/27,220 板橋區,SV3 蘆筍 蘆筍花 ,130.0 ,130.0 ,130.0 ,130.0 , - 19,3 , - 75,390
113/08/27,220 板橋區,SV9 蘆筍 進口 ,204.6 ,180.0 ,180.0 ,184.9 ,  -  ,252 ,  -  ,46594.8
113/08/27,220 板橋區,SX1 芽菜類 綠豆芽 ,13.0 ,11.7 ,11.0 ,11.8 , +  1,"5,715 ", + 63,67437
113/08/27,220 板橋區,SX2 芽菜類 黃豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,3 ,    0,60
113/08/27,220 板橋區,SX3 芽菜類 豌豆芽 ,90.1 ,82.3 ,82.0 ,83.8 , +  1,19 , - 71,1592.2
113/08/27,220 板橋區,SX4 芽菜類 苜蓿芽 ,71.0 ,71.0 ,71.0 ,71.0 , -  3,18 , - 50,1278
113/08/27,220 板橋區,SZ8 香茅  ,52.0 ,52.0 ,52.0 ,52.0 , +213,8 , - 72,416
113/08/28,220 板橋區,FA1 黃秋葵  ,48.5 ,13.8 ,10.9 ,20.2 , - 22,"1,864 ", - 33,37652.8
113/08/28,220 板橋區,FB1 花椰菜 青梗 ,75.0 ,69.2 ,38.0 ,64.1 , - 10,102 , + 42,6538.2
113/08/28,220 板橋區,FC1 胡瓜 黑刺 ,44.9 ,29.4 ,16.2 ,29.8 , + 11,"2,608 ", - 27,77718.4
113/08/28,220 板橋區,FD0 花胡瓜 其他 ,100.0 ,72.7 ,50.3 ,73.7 , + 11,153 , - 50,11276.1
113/08/28,220 板橋區,FD1 花胡瓜  ,83.9 ,58.8 ,34.7 ,59.0 , +  2,"4,666 ", - 30,275294
113/08/28,220 板橋區,FE1 冬瓜 白皮 ,22.5 ,17.1 ,11.6 ,17.1 , -  7,"1,933 ", - 60,33054.3
113/08/28,220 板橋區,FF0 絲瓜 其他 ,33.9 ,24.8 ,18.7 ,25.4 , -  3,775 , - 36,19685
113/08/28,220 板橋區,FF1 絲瓜  ,39.4 ,28.1 ,19.1 ,28.6 , +  3,"6,569 ", - 32,187873.4
113/08/28,220 板橋區,FG0 苦瓜 其他 ,75.0 ,63.1 ,43.1 ,61.5 , -  8,239 , - 57,14698.5
113/08/28,220 板橋區,FG1 苦瓜 白大米 ,91.7 ,64.5 ,32.7 ,63.6 , - 11,"1,483 ", - 32,94318.8
113/08/28,220 板橋區,FG2 苦瓜 青大米 ,40.0 ,38.5 ,36.3 ,38.4 , -  1,734 , +322,28185.6
113/08/28,220 板橋區,FG3 苦瓜 山苦瓜 ,82.0 ,80.7 ,75.0 ,79.8 ,  -  ,38 ,  -  ,3032.4
113/08/28,220 板橋區,FG4 苦瓜 翠綠 ,66.0 ,55.2 ,50.0 ,56.3 , - 11,66 , - 72,3715.8
113/08/28,220 板橋區,FH3 扁蒲 花蒲 ,36.1 ,25.6 ,16.1 ,25.8 , -  0,"1,452 ", - 32,37461.6
113/08/28,220 板橋區,FH4 扁蒲 梨子蒲 ,30.0 ,30.0 ,30.0 ,30.0 , + 12,20 , - 67,600
113/08/28,220 板橋區,FI2 茄子 麻荸茄 ,91.1 ,72.2 ,60.0 ,73.6 , - 18,"1,586 ", + 54,116729.6
113/08/28,220 板橋區,FJ3 番茄 牛番茄 ,101.4 ,56.7 ,34.5 ,61.2 , - 15,"6,810 ", + 48,416772
113/08/28,220 板橋區,FK4 甜椒 彩色種 ,57.0 ,27.9 ,10.4 ,30.2 , + 18,370 , - 53,11174
113/08/28,220 板橋區,FK5 甜椒 青椒 ,84.3 ,64.4 ,31.3 ,61.7 , - 18,"1,437 ", + 60,88662.9
113/08/28,220 板橋區,FK6 甜椒 水果彩椒 ,118.4 ,99.8 ,71.3 ,97.8 , + 10,292 , - 26,28557.6
113/08/28,220 板橋區,FK9 甜椒 進口 ,88.8 ,30.3 ,26.3 ,41.2 , - 32,600 , +122,24720
113/08/28,220 板橋區,FL5 豌豆 豌豆苗 ,150.0 ,150.0 ,150.0 ,150.0 ,    0,72 , - 14,10800
113/08/28,220 板橋區,FL9 豌豆 進口 ,125.0 ,121.3 ,110.0 ,119.8 , -  4,572 , + 57,68525.6
113/08/28,220 板橋區,FM1 菜豆 白色 ,66.0 ,66.0 ,38.5 ,60.5 ,  -  ,12 ,  -  ,726
113/08/28,220 板橋區,FM2 菜豆 青色 ,73.4 ,55.9 ,41.2 ,56.5 , -  1,"1,493 ", - 30,84354.5
113/08/28,220 板橋區,FN1 敏豆 白豆 ,199.6 ,125.0 ,58.2 ,126.5 , -  7,581 , - 41,73496.5
113/08/28,220 板橋區,FN4 敏豆 翼豆 ,107.0 ,74.7 ,45.0 ,75.2 , - 32,82 , +173,6166.4
113/08/28,220 板橋區,FN5 敏豆 醜豆 ,120.0 ,96.3 ,95.0 ,100.8 ,  -  ,39 ,  -  ,3931.2
113/08/28,220 板橋區,FR9 青花苔 進口 ,100.4 ,99.4 ,64.3 ,92.6 , +  6,"4,666 ", - 22,432071.6
113/08/28,220 板橋區,FT1 南瓜 木瓜形 ,43.2 ,31.4 ,27.1 ,32.9 , - 18,"1,589 ", + 30,52278.1
113/08/28,220 板橋區,FT5 南瓜 青如意 ,116.3 ,86.5 ,51.6 ,85.5 , -  6,720 , + 13,61560
113/08/28,220 板橋區,FT6 南瓜 東昇 ,27.0 ,27.0 ,27.0 ,27.0 , - 10,24 ,    0,648
113/08/28,220 板橋區,FT7 南瓜 栗子 ,31.3 ,30.0 ,28.0 ,29.8 , - 10,464 , + 66,13827.2
113/08/28,220 板橋區,FT9 南瓜 進口 ,53.9 ,51.7 ,40.9 ,50.0 , + 35,"1,367 ", -  8,68350
113/08/28,220 板橋區,FU1 隼人瓜  ,31.6 ,26.5 ,19.1 ,26.0 , + 11,"1,138 ", -  5,29588
113/08/28,220 板橋區,FU2 隼人瓜 瓜苗 ,167.8 ,125.3 ,96.7 ,128.1 , -  3,378 , +120,48421.8
113/08/28,220 板橋區,FV0 辣椒 其他 ,150.0 ,150.0 ,150.0 ,150.0 ,    0,2 ,    0,300
113/08/28,220 板橋區,FV1 辣椒 紅小 ,71.2 ,65.2 ,51.2 ,63.6 , -  4,207 , +  5,13165.2
113/08/28,220 板橋區,FV4 辣椒 朝天椒 ,180.0 ,157.5 ,135.0 ,157.5 , + 27,20 , - 89,3150
113/08/28,220 板橋區,FV6 辣椒 糯米椒 ,160.0 ,110.6 ,65.0 ,111.3 , +  6,41 , + 11,4563.3
113/08/28,220 板橋區,FV9 辣椒 進口 ,117.7 ,103.3 ,25.0 ,90.5 , - 22,488 , + 55,44164
113/08/28,220 板橋區,FY4 玉米 玉米筍 ,51.9 ,23.4 ,10.0 ,26.4 , - 17,544 , + 21,14351.04
113/08/28,220 板橋區,FY5 玉米 糯米黑 ,31.2 ,23.7 ,20.0 ,24.4 , -  0,585 , - 54,14274
113/08/28,220 板橋區,FY6 玉米 甜軟殼 ,28.6 ,20.2 ,10.0 ,19.8 , - 27,"1,857 ", - 13,36768.6
113/08/28,220 板橋區,FY8 玉米 白龍王 ,7.0 ,7.0 ,7.0 ,7.0 ,  -  ,40 ,  -  ,280
113/08/28,220 板橋區,FY9 玉米 進口 ,141.7 ,28.0 ,10.0 ,47.1 , - 51,"1,022 ", - 26,48136.2
113/08/28,220 板橋區,FZ1 落花生 生 ,43.0 ,43.0 ,43.0 ,43.0 , -  0,150 , - 69,6450
113/08/28,220 板橋區,LA1 甘藍 初秋 ,53.1 ,40.3 ,32.8 ,41.4 , - 18,"8,410 ", + 16,348174
113/08/28,220 板橋區,LA2 甘藍 改良種 ,34.0 ,26.2 ,14.4 ,25.4 , - 17,"27,720 ", -  4,704088
113/08/28,220 板橋區,LA9 甘藍 進口 ,33.4 ,27.1 ,11.7 ,25.3 , +  5,"13,523 ", - 11,342131.9
113/08/28,220 板橋區,LB1 小白菜 土白菜 ,38.7 ,37.9 ,34.6 ,37.4 , -  5,876 , - 48,32762.4
113/08/28,220 板橋區,LB2 小白菜 蚵仔白 ,39.1 ,33.6 ,24.2 ,32.8 , + 11,"3,434 ", - 28,112635.2
113/08/28,220 板橋區,LB3 小白菜 奶油白 ,30.7 ,25.1 ,25.0 ,26.2 , - 31,340 , + 36,8908
113/08/28,220 板橋區,LC0 包心白 其他 ,25.0 ,21.7 ,15.0 ,21.0 , - 15,"2,025 ", + 49,42525
113/08/28,220 板橋區,LC1 包心白 包白 ,27.5 ,13.8 ,8.7 ,15.5 , - 27,"9,280 ", + 61,143840
113/08/28,220 板橋區,LC3 包心白 包頭蓮 ,20.0 ,18.9 ,15.0 ,18.3 ,  -  ,240 ,  -  ,4392
113/08/28,220 板橋區,LC9 包心白 進口 ,66.8 ,51.2 ,38.0 ,51.7 , +  2,"6,955 ", +  8,359573.5
113/08/28,220 板橋區,LD1 青江白菜 小梗 ,41.4 ,35.1 ,24.0 ,34.2 , -  3,"2,821 ", - 13,96478.2
113/08/28,220 板橋區,LE1 皇宮菜 小葉 ,76.6 ,59.2 ,34.2 ,57.6 , +  6,190 , -  1,10944
113/08/28,220 板橋區,LE2 皇宮菜 大葉 ,46.0 ,27.0 ,22.0 ,29.8 , - 10,176 , - 34,5244.8
113/08/28,220 板橋區,LF2 蕹菜 小葉 ,47.3 ,42.9 ,34.6 ,42.1 , - 14,"3,350 ", - 36,141035
113/08/28,220 板橋區,LF3 蕹菜 水蕹菜 ,39.0 ,25.5 ,20.0 ,27.1 , - 21,96 , +153,2601.6
113/08/28,220 板橋區,LG2 芹菜 白梗 ,192.0 ,128.4 ,84.1 ,132.2 , +  7,365 , - 14,48253
113/08/28,220 板橋區,LG3 芹菜 西洋芹菜 ,24.6 ,20.0 ,20.0 ,20.9 , +  7,490 , - 34,10241
113/08/28,220 板橋區,LG9 芹菜 進口 ,100.0 ,100.0 ,97.8 ,99.6 , -  0,454 , + 46,45218.4
113/08/28,220 板橋區,LH2 菠菜 角葉 ,140.0 ,121.3 ,110.0 ,122.8 , + 47,94 , - 50,11543.2
113/08/28,220 板橋區,LI3 萵苣菜 本島圓葉 ,72.0 ,67.3 ,37.5 ,62.2 , +  2,796 , - 39,49511.2
113/08/28,220 板橋區,LI5 萵苣菜 油麥菜 ,72.8 ,61.9 ,39.3 ,59.6 , - 16,"2,294 ", + 17,136722.4
113/08/28,220 板橋區,LI8 萵苣菜 水耕 ,134.0 ,134.0 ,129.0 ,133.0 ,    0,97 , +  8,12901
113/08/28,220 板橋區,LI9 萵苣菜 進口 ,92.2 ,66.0 ,18.0 ,61.6 , - 30,425 , - 69,26180
113/08/28,220 板橋區,LJ4 芥菜 小芥菜 ,50.1 ,46.0 ,46.0 ,46.8 , + 13,154 , - 51,7207.2
113/08/28,220 板橋區,LK2 芥藍菜  ,50.0 ,41.2 ,32.0 ,41.1 , +  7,160 , - 59,6576
113/08/28,220 板橋區,LK3 芥藍菜 芥藍芽 ,130.0 ,103.5 ,43.8 ,96.9 , + 25,105 , - 56,10174.5
113/08/28,220 板橋區,LM1 莧菜 紅莧菜 ,55.0 ,53.3 ,39.1 ,50.8 , +  3,215 , - 55,10922
113/08/28,220 板橋區,LM2 莧菜 白莧菜 ,45.3 ,39.2 ,30.0 ,38.6 , -  9,"1,083 ", -  5,41803.8
113/08/28,220 板橋區,LN1 油菜  ,35.6 ,33.0 ,22.8 ,31.5 , +  4,"2,637 ", - 25,83065.5
113/08/28,220 板橋區,LO1 甘薯葉  ,49.1 ,31.7 ,19.0 ,32.7 , -  9,"3,682 ", +  5,120401.4
113/08/28,220 板橋區,LP1 芫荽  ,199.0 ,196.0 ,190.0 ,195.4 , -  5,15 , - 50,2931
113/08/28,220 板橋區,LP2 九層塔  ,65.1 ,53.3 ,37.5 ,52.5 , + 14,243 , - 28,12757.5
113/08/28,220 板橋區,LQ1 紅鳳菜 紅鳳菜 ,90.1 ,83.3 ,67.5 ,81.5 , - 10,148 , +  2,12062
113/08/28,220 板橋區,LS1 茴香  ,67.0 ,67.0 ,67.0 ,67.0 , -  9,15 ,    0,1005
